"ensembl_gene_id","hgnc_symbol","percentage_gene_gc_content","gene_biotype","chromosome_name","gene_length"
"ENSG00000178660","ARMC10P1",44.91,"processed_pseudogene","3",855
"ENSG00000178694","NSUN3",38.03,"protein_coding","3",11204
"ENSG00000178700","DHFR2",35.09,"protein_coding","3",7172
"ENSG00000178750","STX19",35.09,"protein_coding","3",1149
"ENSG00000178804","H1-8",53.63,"protein_coding","3",1883
"ENSG00000179021","C3orf38",37.88,"protein_coding","3",4450
"ENSG00000179097","HTR1F",33.82,"protein_coding","3",3140
"ENSG00000179170","OR7E97P",47.68,"unprocessed_pseudogene","3",1015
"ENSG00000179348","GATA2",60.46,"protein_coding","3",8102
"ENSG00000179407","DNAJB8",55.16,"protein_coding","3",5830
"ENSG00000179799","OR7E22P",43.93,"transcribed_unprocessed_pseudogene","3",2277
"ENSG00000180353","HCLS1",41.45,"protein_coding","3",9551
"ENSG00000180697","C3orf22",54.22,"protein_coding","3",2474
"ENSG00000180767","CHST13",54.54,"protein_coding","3",2980
"ENSG00000180770","OR7E129P",48.76,"unprocessed_pseudogene","3",968
"ENSG00000181322","NME9",42.45,"protein_coding","3",5671
"ENSG00000181458","TMEM45A",40.01,"protein_coding","3",9459
"ENSG00000181722","ZBTB20",36.07,"protein_coding","3",39639
"ENSG00000181744","DIPK2A",37.13,"protein_coding","3",11282
"ENSG00000181789","COPG1",48.18,"protein_coding","3",9553
"ENSG00000181804","SLC9A9",39.27,"protein_coding","3",5812
"ENSG00000181847","TIGIT",41.84,"protein_coding","3",7940
"ENSG00000182504","CEP97",40.59,"protein_coding","3",13985
"ENSG00000182923","CEP63",38.5,"protein_coding","3",18159
"ENSG00000183185","GABRR3",38.49,"protein_coding","3",6542
"ENSG00000183624","HMCES",44.53,"protein_coding","3",6086
"ENSG00000183770","FOXL2",64.65,"protein_coding","3",2914
"ENSG00000183833","MAATS1",38.23,"protein_coding","3",14530
"ENSG00000184220","CMSS1",38.77,"protein_coding","3",9642
"ENSG00000184307","ZDHHC23",43.72,"protein_coding","3",18601
"ENSG00000184432","COPB2",37.58,"protein_coding","3",11516
"ENSG00000184500","PROS1",38.89,"protein_coding","3",14594
"ENSG00000184814","PRR23B",55.64,"protein_coding","3",1896
"ENSG00000184897","H1-10",68.6,"protein_coding","3",1516
"ENSG00000185008","ROBO2",35.65,"protein_coding","3",28604
"ENSG00000185565","LSAMP",37.2,"protein_coding","3",20498
"ENSG00000185614","INKA1",64.58,"protein_coding","3",1897
"ENSG00000186103","ARGFX",41.36,"protein_coding","3",5150
"ENSG00000186265","BTLA",38.48,"protein_coding","3",4577
"ENSG00000187492","CDHR4",54.98,"protein_coding","3",4893
"ENSG00000187715","KBTBD12",39.28,"protein_coding","3",16801
"ENSG00000187900","OR5H7P",36.67,"unprocessed_pseudogene","3",930
"ENSG00000188582","PAQR9",41.68,"protein_coding","3",4549
"ENSG00000188846","RPL14",44.36,"protein_coding","3",11263
"ENSG00000189002","PROS2P",36.76,"unprocessed_pseudogene","3",1951
"ENSG00000189366","ALG1L",51.93,"protein_coding","3",965
"ENSG00000196098","OR5K4",38.3,"protein_coding","3",966
"ENSG00000196353","CPNE4",38.99,"protein_coding","3",15608
"ENSG00000196455","PIK3R4",36.67,"protein_coding","3",8516
"ENSG00000196578","OR5AC2",39.68,"protein_coding","3",930
"ENSG00000196776","CD47",37.38,"protein_coding","3",13474
"ENSG00000196981","WDR5B",39.93,"protein_coding","3",4217
"ENSG00000197763","TXNRD3",39.49,"protein_coding","3",4788
"ENSG00000197938","OR5H2",36.93,"protein_coding","3",1875
"ENSG00000198284","NUP210P1",51.1,"transcribed_processed_pseudogene","3",1800
"ENSG00000198406","BZW1P2",40.19,"processed_pseudogene","3",826
"ENSG00000198585","NUDT16",48.83,"protein_coding","3",13333
"ENSG00000198685","LINC01565",53.98,"lncRNA","3",3147
"ENSG00000198919","DZIP3",35.7,"protein_coding","3",11064
"ENSG00000199286","RNU6-1094P",41.35,"snRNA","3",104
"ENSG00000199319","RN7SKP25",53.25,"misc_RNA","3",308
"ENSG00000199327","RNU6-230P",37.5,"snRNA","3",104
"ENSG00000199520","RNU6-386P",40.19,"snRNA","3",107
"ENSG00000200366","RNU6-511P",41.12,"snRNA","3",107
"ENSG00000200372","RNU5E-8P",38.79,"snRNA","3",116
"ENSG00000200389","RNU6-509P",42.06,"snRNA","3",107
"ENSG00000200571","RNU6-1284P",38,"snRNA","3",100
"ENSG00000200703","RNU6-873P",36.45,"snRNA","3",107
"ENSG00000201065","RNU6-461P",37.38,"snRNA","3",107
"ENSG00000201121","RNY1P12",43.81,"misc_RNA","3",105
"ENSG00000201210","RNA5SP139",48.72,"rRNA_pseudogene","3",117
"ENSG00000201288","RNU6-1047P",36.45,"snRNA","3",107
"ENSG00000201325","RNA5SP142",51.64,"rRNA_pseudogene","3",122
"ENSG00000201394","RNA5SP140",52.17,"rRNA_pseudogene","3",92
"ENSG00000201413","RNA5SP141",52.5,"rRNA_pseudogene","3",120
"ENSG00000201550","RNU6-726P",41.12,"snRNA","3",107
"ENSG00000201600","RN7SKP124",48.09,"misc_RNA","3",341
"ENSG00000201642","RNU6-865P",42.06,"snRNA","3",107
"ENSG00000201922","RNU1-43P",49.09,"snRNA","3",165
"ENSG00000201968","RNA5SP138",45.61,"rRNA_pseudogene","3",114
"ENSG00000202125","RNU1-100P",48.48,"snRNA","3",165
"ENSG00000202412","RNY3P13",43.14,"misc_RNA","3",102
"ENSG00000206260","PRR23A",51.32,"protein_coding","3",2307
"ENSG00000206262","FOXL2NB",51.64,"protein_coding","3",6781
"ENSG00000206384","COL6A6",39.26,"protein_coding","3",13608
"ENSG00000206417","H1FX-AS1",57.61,"lncRNA","3",4575
"ENSG00000206527","HACD2",40.51,"protein_coding","3",5920
"ENSG00000206530","CFAP44",38.49,"protein_coding","3",22740
"ENSG00000206531","CD200R1L",39.5,"protein_coding","3",3566
"ENSG00000206535","LNP1",39.21,"protein_coding","3",5022
"ENSG00000206536","OR5K3",37.37,"protein_coding","3",966
"ENSG00000206604","RNU6-425P",40.2,"snRNA","3",102
"ENSG00000206712","RNU6-26P",44.86,"snRNA","3",107
"ENSG00000206889","RNU6-1200P",41.12,"snRNA","3",107
"ENSG00000206891","RNU6-217P",41.35,"snRNA","3",104
"ENSG00000207088","SNORA7B",56.83,"snoRNA","3",139
"ENSG00000207310","RNU6-1127P",42.99,"snRNA","3",107
"ENSG00000207331","RNU6-1263P",41.51,"snRNA","3",106
"ENSG00000207940","MIR567",31.63,"miRNA","3",98
"ENSG00000212344","RNU6-823P",37.86,"snRNA","3",103
"ENSG00000213264","NIP7P2",49.26,"processed_pseudogene","3",544
"ENSG00000213371","NAP1L1P3",37.84,"processed_pseudogene","3",880
"ENSG00000213439","OR5AC1",40.43,"polymorphic_pseudogene","3",925
"ENSG00000213450","VDAC1P7",51.48,"processed_pseudogene","3",847
"ENSG00000214283","RAD51AP1P1",38.86,"processed_pseudogene","3",1001
"ENSG00000214288","HMGB3P13",43,"processed_pseudogene","3",607
"ENSG00000214289","RPL39P5",48.96,"transcribed_processed_pseudogene","3",600
"ENSG00000214324","C3orf56",53.1,"protein_coding","3",1740
"ENSG00000214381","LINC00488",39.49,"lncRNA","3",4356
"ENSG00000214405","RAP1BP2",34.93,"processed_pseudogene","3",544
"ENSG00000214407","LINC02085",38.36,"lncRNA","3",2051
"ENSG00000215606","KRT18P35",54.45,"processed_pseudogene","3",1269
"ENSG00000218754","RPL18AP8",57.58,"processed_pseudogene","3",528
"ENSG00000221059","RNU6ATAC6P",42.06,"snRNA","3",126
"ENSG00000221206","RNU6ATAC15P",47.11,"snRNA","3",121
"ENSG00000221737","MIR548I1",38.93,"miRNA","3",149
"ENSG00000221955","SLC12A8",45.27,"protein_coding","3",14547
"ENSG00000222057","RNU4-62P",39.23,"snRNA","3",130
"ENSG00000222389","RNU2-28P",33.33,"snRNA","3",189
"ENSG00000222490","RNU6-712P",36,"snRNA","3",100
"ENSG00000222574","RN7SKP61",53.56,"misc_RNA","3",295
"ENSG00000222627","RNU2-37P",45.2,"snRNA","3",177
"ENSG00000222778","RNA5SP144",46.55,"rRNA_pseudogene","3",116
"ENSG00000222783","RN7SKP212",46.65,"misc_RNA","3",328
"ENSG00000222934","RN7SKP284",47.23,"misc_RNA","3",343
"ENSG00000224085","RPL23AP41",48.69,"processed_pseudogene","3",458
"ENSG00000227124","ZNF717",40.85,"protein_coding","3",12855
"ENSG00000228252","COL6A4P2",39.24,"transcribed_unitary_pseudogene","3",4658
"ENSG00000228398","HMGN2P25",50.37,"processed_pseudogene","3",268
"ENSG00000228963","OR7E93P",48.62,"unprocessed_pseudogene","3",907
"ENSG00000228980","LINC01205",37.86,"lncRNA","3",9200
"ENSG00000229048","DUTP1",43.62,"processed_pseudogene","3",470
"ENSG00000230301","OR5H6",35.34,"protein_coding","3",3123
"ENSG00000230618","H3P12",49.63,"processed_pseudogene","3",407
"ENSG00000230655","OR7E55P",48.49,"unprocessed_pseudogene","3",895
"ENSG00000231192","OR5H1",35.42,"protein_coding","3",6941
"ENSG00000231845","HMGB3P14",40.73,"processed_pseudogene","3",599
"ENSG00000231861","OR5K2",38.68,"protein_coding","3",1060
"ENSG00000232382","OR5K1",35.41,"protein_coding","3",4563
"ENSG00000232416","BPESC1",44.52,"lncRNA","3",3522
"ENSG00000232535","OR5H8",36.18,"polymorphic_pseudogene","3",1045
"ENSG00000232829","GSTO3P",49.16,"processed_pseudogene","3",718
"ENSG00000233412","OR5H15",34.33,"protein_coding","3",2159
"ENSG00000233701","PRR23C",50.7,"protein_coding","3",2791
"ENSG00000234458","OR7E130P",48.34,"unprocessed_pseudogene","3",964
"ENSG00000234629","WDR82P1",46.96,"processed_pseudogene","3",939
"ENSG00000235156","TMEM30CP",41.82,"transcribed_unitary_pseudogene","3",1559
"ENSG00000236032","OR5H14",36.08,"protein_coding","3",8403
"ENSG00000236138","DUX4L26",68.13,"processed_pseudogene","3",1255
"ENSG00000236691","NDUFA4P2",41.8,"processed_pseudogene","3",244
"ENSG00000238278","ALG1L6P",53.8,"unprocessed_pseudogene","3",758
"ENSG00000239207","GAPDHP39",47.7,"processed_pseudogene","3",979
"ENSG00000239213","NCK1-DT",41.82,"lncRNA","3",13171
"ENSG00000239226","MRPS17P3",36.88,"processed_pseudogene","3",385
"ENSG00000239314","MORC1-AS1",40.94,"lncRNA","3",564
"ENSG00000239405","TMED10P2",45.42,"processed_pseudogene","3",612
"ENSG00000239437","RN7SL752P",55.4,"misc_RNA","3",287
"ENSG00000239439","RFKP2",45.06,"processed_pseudogene","3",477
"ENSG00000239440","LINC02008",35.75,"lncRNA","3",7193
"ENSG00000239445","ST3GAL6-AS1",41.46,"lncRNA","3",28896
"ENSG00000239453","SIDT1-AS1",41.75,"lncRNA","3",465
"ENSG00000239483","RPS15AP16",42.38,"processed_pseudogene","3",361
"ENSG00000239503","MARK2P8",47.37,"processed_pseudogene","3",952
"ENSG00000239513","LINC01210",39.4,"lncRNA","3",10527
"ENSG00000239519","CADM2-AS1",35.04,"lncRNA","3",2656
"ENSG00000239523","MYLK-AS1",44.2,"lncRNA","3",6709
"ENSG00000239586","MTND1P16",37.42,"unprocessed_pseudogene","3",898
"ENSG00000239589","LINC00879",34.48,"lncRNA","3",12321
"ENSG00000239608","RUVBL1-AS1",61.1,"lncRNA","3",588
"ENSG00000239614","HMGN1P7",43.77,"processed_pseudogene","3",313
"ENSG00000239620","PRR20G",48.82,"protein_coding","3",1084
"ENSG00000239632","MTND4LP3",40.44,"unprocessed_pseudogene","3",276
"ENSG00000239641","PLS1-AS1",39.6,"lncRNA","3",346
"ENSG00000239699","HNRNPA3P8",45.48,"processed_pseudogene","3",974
"ENSG00000239797","RPL21P39",42.65,"processed_pseudogene","3",483
"ENSG00000239829","KRT8P25",54.4,"processed_pseudogene","3",1456
"ENSG00000239877","IGSF11-AS1",35.52,"lncRNA","3",2456
"ENSG00000239921","LINC01471",45.61,"lncRNA","3",19605
"ENSG00000239946","ZBTB20-AS3",37.17,"lncRNA","3",464
"ENSG00000239959","ENPP7P2",46.07,"unprocessed_pseudogene","3",943
"ENSG00000239978","OR7E53P",49.78,"unprocessed_pseudogene","3",904
"ENSG00000239997","FCF1P3",39.49,"processed_pseudogene","3",590
"ENSG00000240002","YBX1P3",51.27,"processed_pseudogene","3",909
"ENSG00000240006","LINC02004",47.02,"lncRNA","3",294
"ENSG00000240012","SLC9A9-AS1",36.86,"lncRNA","3",518
"ENSG00000240032","LNCSRLR",34.2,"lncRNA","3",709
"ENSG00000240034","MTND6P6",34.98,"unprocessed_pseudogene","3",263
"ENSG00000240236","HNRNPA1P23",46.07,"processed_pseudogene","3",1133
"ENSG00000240254","B4GALT4-AS1",40.47,"lncRNA","3",836
"ENSG00000240255","PSMC1P6",41.55,"processed_pseudogene","3",1319
"ENSG00000240303","ACAD11",37.44,"protein_coding","3",12099
"ENSG00000240309","MTCO1P6",42.05,"processed_pseudogene","3",1384
"ENSG00000240375","VPS26AP1",35.34,"processed_pseudogene","3",979
"ENSG00000240423","LINC00636",40.08,"lncRNA","3",2806
"ENSG00000240452","MTCO1P29",39.58,"unprocessed_pseudogene","3",288
"ENSG00000240471","PHBP8",52.14,"processed_pseudogene","3",725
"ENSG00000240476","LINC00973",33.01,"lncRNA","3",962
"ENSG00000240622","RPL7P15",42.03,"processed_pseudogene","3",712
"ENSG00000240665","LSP1P2",63.91,"processed_pseudogene","3",133
"ENSG00000240668","KRT8P36",56.53,"processed_pseudogene","3",1440
"ENSG00000240682","ISY1",45.22,"protein_coding","3",7981
"ENSG00000240766","PLCXD2-AS1",44.56,"lncRNA","3",491
"ENSG00000240796","MTND2P14",33.05,"unprocessed_pseudogene","3",351
"ENSG00000240891","PLCXD2",39.37,"protein_coding","3",10012
"ENSG00000240893","LINC02042",39.16,"lncRNA","3",2022
"ENSG00000240902","APOOP2",42.3,"processed_pseudogene","3",539
"ENSG00000240912","H2BP3",59.74,"processed_pseudogene","3",380
"ENSG00000240922","LSAMP-AS1",40.41,"lncRNA","3",553
"ENSG00000240951","MTCO2P6",38.39,"processed_pseudogene","3",685
"ENSG00000240964","RN7SL751P",50.35,"misc_RNA","3",284
"ENSG00000241018","RCC2P5",53.4,"processed_pseudogene","3",1487
"ENSG00000241095","CYP51A1P1",43.33,"processed_pseudogene","3",1507
"ENSG00000241155","ARHGAP31-AS1",41.43,"lncRNA","3",624
"ENSG00000241156","RN7SL582P",52.69,"misc_RNA","3",279
"ENSG00000241213","LINC02024",34.61,"lncRNA","3",3922
"ENSG00000241224","C3orf85",39.38,"protein_coding","3",6516
"ENSG00000241278","ENPP7P4",45.42,"transcribed_unprocessed_pseudogene","3",1086
"ENSG00000241288","LINC02614",45.61,"lncRNA","3",14829
"ENSG00000241295","ZBTB20-AS2",38.15,"lncRNA","3",372
"ENSG00000241305","ACTG1P13",40.94,"processed_pseudogene","3",1043
"ENSG00000241319","SETP6",39.96,"processed_pseudogene","3",568
"ENSG00000241328","LINC02070",31.8,"lncRNA","3",1321
"ENSG00000241346","SNRPCP11",57.56,"processed_pseudogene","3",205
"ENSG00000241367","RPL7AP23",47.47,"processed_pseudogene","3",776
"ENSG00000241397","LINC00903",36.69,"lncRNA","3",223
"ENSG00000241429","EEF1A1P25",45.62,"processed_pseudogene","3",1267
"ENSG00000241438","TDGF1P6",50.67,"processed_pseudogene","3",448
"ENSG00000241469","LINC00635",39.52,"lncRNA","3",31516
"ENSG00000241478","HSPA8P9",45.14,"processed_pseudogene","3",1943
"ENSG00000241529","RN7SL767P",53.22,"misc_RNA","3",295
"ENSG00000241532","AGGF1P3",37.43,"processed_pseudogene","3",1213
"ENSG00000241535","CBX5P1",39.57,"processed_pseudogene","3",561
"ENSG00000241560","ZBTB20-AS1",39.77,"lncRNA","3",10491
"ENSG00000241570","PAQR9-AS1",42.98,"lncRNA","3",6367
"ENSG00000241622","RARRES2P1",66.74,"processed_pseudogene","3",481
"ENSG00000241648","CADM2-AS2",35.73,"lncRNA","3",768
"ENSG00000241673","RPS27P12",52.71,"processed_pseudogene","3",258
"ENSG00000241695","GM2AP1",56.43,"processed_pseudogene","3",521
"ENSG00000241738","ZNF90P1",37.72,"processed_pseudogene","3",1951
"ENSG00000241787","MTND4P16",38.77,"unprocessed_pseudogene","3",1367
"ENSG00000241861","GAPDHP50",46.73,"processed_pseudogene","3",993
"ENSG00000241899","TPT1P3",46.02,"processed_pseudogene","3",512
"ENSG00000241905","NDUFS6P1",43.35,"processed_pseudogene","3",316
"ENSG00000242049","DNAJB8-AS1",55.04,"lncRNA","3",1798
"ENSG00000242052","RPL10P7",53.28,"processed_pseudogene","3",625
"ENSG00000242062","MARK2P6",50.84,"processed_pseudogene","3",897
"ENSG00000242070","NPM1P17",37.4,"processed_pseudogene","3",602
"ENSG00000242104","LINC02618",43.34,"transcribed_unitary_pseudogene","3",1604
"ENSG00000242159","ABCF2P1",49.76,"processed_pseudogene","3",1867
"ENSG00000242195","SRRM1P2",34.73,"processed_pseudogene","3",1192
"ENSG00000242214","MTND3P6",37.17,"unprocessed_pseudogene","3",339
"ENSG00000242229","RPS3AP14",39.1,"processed_pseudogene","3",780
"ENSG00000242242","NECTIN3-AS1",37.98,"lncRNA","3",4656
"ENSG00000242244","ATP5MC1P3",51.64,"processed_pseudogene","3",410
"ENSG00000242290","ZBTB20-AS5",37.71,"lncRNA","3",2052
"ENSG00000242321","RPL23AP40",46.41,"processed_pseudogene","3",390
"ENSG00000242337","INHCAP",43.65,"transcribed_unprocessed_pseudogene","3",2525
"ENSG00000242339","LINC02025",37.29,"lncRNA","3",718
"ENSG00000242365","NDUFA5P5",41.23,"processed_pseudogene","3",342
"ENSG00000242385","LINC00901",40.17,"lncRNA","3",1452
"ENSG00000242390","RPL6P9",46.64,"processed_pseudogene","3",859
"ENSG00000242445","RPL7AP11",54.19,"processed_pseudogene","3",799
"ENSG00000242457","RBBP4P2",43.28,"processed_pseudogene","3",1264
"ENSG00000242516","LINC00960",39.86,"lncRNA","3",8956
"ENSG00000242525","OR7E100P",46.7,"unprocessed_pseudogene","3",1015
"ENSG00000242551","POU5F1P6",50.73,"unprocessed_pseudogene","3",990
"ENSG00000242573","ACTR3P3",40.87,"processed_pseudogene","3",893
"ENSG00000242641","LINC00971",35.57,"lncRNA","3",11722
"ENSG00000242705","ICE2P2",36.67,"processed_pseudogene","3",2787
"ENSG00000242759","LINC00882",37.1,"lncRNA","3",40751
"ENSG00000242767","ZBTB20-AS4",35.66,"lncRNA","3",675
"ENSG00000242770","CD200R1L-AS1",39.06,"lncRNA","3",919
"ENSG00000242781","LINC02050",34.5,"lncRNA","3",2518
"ENSG00000242829","RPS26P21",50.57,"processed_pseudogene","3",348
"ENSG00000242836","MTCO3P35",41.36,"unprocessed_pseudogene","3",781
"ENSG00000242899","RPL7P16",39.57,"processed_pseudogene","3",738
"ENSG00000242992","FTH1P4",47.56,"processed_pseudogene","3",553
"ENSG00000243014","PTMAP8",49.42,"processed_pseudogene","3",342
"ENSG00000243022","MARK3P3",52.96,"processed_pseudogene","3",727
"ENSG00000243033","GAPDHP47",50.15,"processed_pseudogene","3",999
"ENSG00000243188","HNRNPA1P17",41.7,"unprocessed_pseudogene","3",924
"ENSG00000243195","TUBBP11",50.4,"processed_pseudogene","3",252
"ENSG00000243197","TUSC7",35.93,"lncRNA","3",8647
"ENSG00000243257","MTCO2P29",43.39,"unprocessed_pseudogene","3",189
"ENSG00000243359","RN7SL815P",50,"misc_RNA","3",290
"ENSG00000243422","RPL23AP49",43.87,"transcribed_processed_pseudogene","3",1606
"ENSG00000243429","OR7E29P",48.73,"unprocessed_pseudogene","3",907
"ENSG00000243495","GMFBP1",37.47,"processed_pseudogene","3",427
"ENSG00000243544","RN7SL172P",52.15,"misc_RNA","3",303
"ENSG00000243547","HNRNPKP4",45.96,"processed_pseudogene","3",1386
"ENSG00000243593","LINC02049",40.05,"lncRNA","3",747
"ENSG00000243658","MTND5P16",37.82,"unprocessed_pseudogene","3",1703
"ENSG00000243674","OR7E66P",48.69,"unprocessed_pseudogene","3",955
"ENSG00000243694","LINC02027",35.55,"lncRNA","3",7181
"ENSG00000243701","DUBR",38.76,"lncRNA","3",37736
"ENSG00000243759","ST13P15",46.97,"processed_pseudogene","3",1107
"ENSG00000243794","SNRPCP10",59.05,"processed_pseudogene","3",210
"ENSG00000243795","LINC02044",41.58,"lncRNA","3",2502
"ENSG00000243832","LINC02000",46.13,"lncRNA","3",640
"ENSG00000243849","CFAP44-AS1",36.96,"lncRNA","3",1771
"ENSG00000243877","HMGB1P38",42.46,"processed_pseudogene","3",577
"ENSG00000243915","THAP12P2",42.54,"processed_pseudogene","3",2267
"ENSG00000243918","EIF4BP8",49.01,"processed_pseudogene","3",1826
"ENSG00000243957","RN7SL647P",49.33,"misc_RNA","3",300
"ENSG00000243974","VTI1BP1",49.29,"processed_pseudogene","3",700
"ENSG00000243986","ENO1P3",48.04,"processed_pseudogene","3",1224
"ENSG00000244024","LARP7P4",31.21,"processed_pseudogene","3",878
"ENSG00000244026","FAM86DP",52.79,"transcribed_unprocessed_pseudogene","3",8559
"ENSG00000244048","RPS18P6",44.1,"processed_pseudogene","3",458
"ENSG00000244065","MARK2P17",50.06,"processed_pseudogene","3",841
"ENSG00000244101","HMGN1P10",38.16,"processed_pseudogene","3",553
"ENSG00000244119","PDCL3P4",45,"processed_pseudogene","3",720
"ENSG00000244124","ATP1B3-AS1",43.12,"lncRNA","3",376
"ENSG00000244139","RN7SL397P",52.68,"misc_RNA","3",298
"ENSG00000244142","ATP6V0CP2",59.9,"processed_pseudogene","3",207
"ENSG00000244153","WWP1P1",39.98,"processed_pseudogene","3",2769
"ENSG00000244157","EIF4E2P2",45.65,"processed_pseudogene","3",736
"ENSG00000244171","PBX2P1",59.18,"processed_pseudogene","3",1291
"ENSG00000244196","PPIAP15",46.69,"processed_pseudogene","3",484
"ENSG00000244215","LINC02016",47.63,"lncRNA","3",1956
"ENSG00000244222","OR7E121P",47.65,"unprocessed_pseudogene","3",1022
"ENSG00000244232","RN7SL698P",52.98,"misc_RNA","3",302
"ENSG00000244286","ITGB5-AS1",46.28,"lncRNA","3",460
"ENSG00000244300","GATA2-AS1",55.16,"lncRNA","3",5118
"ENSG00000244308","RN7SL762P",50.87,"misc_RNA","3",289
"ENSG00000244461","LINC02077",35.13,"lncRNA","3",409
"ENSG00000244493","SLC9A9-AS2",41.26,"lncRNA","3",327
"ENSG00000244578","LINC01391",53.86,"lncRNA","3",4886
"ENSG00000244653","UBFD1P1",46.07,"processed_pseudogene","3",814
"ENSG00000244674","RPS3AP15",39.18,"processed_pseudogene","3",781
"ENSG00000244681","MTHFD2P1",34.88,"transcribed_processed_pseudogene","3",4057
"ENSG00000244692","RN7SL724P",51.66,"misc_RNA","3",271
"ENSG00000244722","RPSAP29",50.63,"processed_pseudogene","3",869
"ENSG00000246022","ALDH1L1-AS2",44.66,"lncRNA","3",7389
"ENSG00000246082","NUDT16P1",47.69,"transcribed_unitary_pseudogene","3",4534
"ENSG00000248243","LINC02014",50.43,"lncRNA","3",713
"ENSG00000248365","POU5F1P7",42.7,"processed_pseudogene","3",541
"ENSG00000248377","HMGN1P9",48.66,"processed_pseudogene","3",298
